"","Grouping","Sample Code","Culture Variable","Pre-acidification","Make Date","Milk Protein","Milk Fat","Milk P:F","Milk Acidity","Culture inoc rate","Response","value"
"349","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","S/M","4.5404208194905871E-2"
"350","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Ca","7.5399999999999998E-3"
"351","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Initial Cheese pH","5.21"
"352","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","%NPN/TN","0.10810810810810811"
"353","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","%NCN/TN","0.15490116982654295"
"354","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Total FFA%","4.8999999999999998E-3"
"355","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Glutamic Acid","0.57799999999999996"
"356","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Leucine","0.82299999999999995"
"357","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Lysine","0.26200000000000001"
"358","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Aliphatic/acidc ratio","7.7911392405063298"
"359","Biochemical Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Total FAA (mg/g)","3.3249999999999997"
"360","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Hand Firmness","11.65"
"361","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Cohesiveness of Mass","10.86"
"362","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Adhesiveness","10.119999999999999"
"363","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Chewiness","5.96"
"364","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Particle Size","11.31"
"365","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Bitter","1.74"
"366","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Acid","1.61"
"367","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Salt","5.09"
"368","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Sweet","0.01"
"369","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Savory","1.2"
"370","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Butter","0.44"
"371","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Brothy","1.8"
"372","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Sour","1.0900000000000001"
"373","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Sulfur","1.4"
"374","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Rancid","0.15"
"375","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Fruity","0.11"
"376","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Whey Taint","0.43"
"377","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Astringent","1.47"
"378","Sensory Data","03012023-1-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Others","0"
"379","Process Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Coagulation pH","6.53"
"380","Process Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Coagulation time (minutes)","25.400000000000002"
"381","Process Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Whey removal pH","6.25"
"382","Process Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Mill pH","5.48"
"383","Process Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Inoc_PO Time","135"
"384","Process Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Inoc_Mill Time","220"
"385","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Moisture%","35.86"
"386","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Protein%","24.88"
"387","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Fat%","33.340000000000003"
"388","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","FDB","0.5198004365450577"
"389","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","MFFS","0.53795379537953802"
"390","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Salt%","1.72"
"391","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","S/M","4.796430563301729E-2"
"392","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Ca","7.6499999999999997E-3"
"393","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Initial Cheese pH","5.07"
"394","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","%NPN/TN","0.11093247588424437"
"395","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","%NCN/TN","0.147508038585209"
"396","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Total FFA%","5.8999999999999999E-3"
"397","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Glutamic Acid","0.84899999999999998"
"398","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Leucine","0.95"
"399","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Lysine","0.31"
"400","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Aliphatic/acidc ratio","4.9157894736842112"
"401","Biochemical Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Total FAA (mg/g)","4.0840000000000005"
"402","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Hand Firmness","11.49"
"403","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Cohesiveness of Mass","11.9"
"404","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Adhesiveness","10.66"
"405","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Chewiness","6.23"
"406","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Particle Size","10.96"
"407","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Bitter","1.69"
"408","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Acid","1.23"
"409","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Salt","4.67"
"410","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Sweet","0"
"411","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Savory","1.21"
"412","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Butter","0.3"
"413","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Brothy","1.77"
"414","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Sour","1.42"
"415","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Sulfur","1.32"
"416","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Rancid","0.87"
"417","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Fruity","0.14000000000000001"
"418","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Whey Taint","0.51"
"419","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Astringent","2.06"
"420","Sensory Data","03012023-1-3-DVI","DVI","Yes","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Others","0.22"
"421","Process Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Coagulation pH","6.6"
"422","Process Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Coagulation time (minutes)","28.060000000000002"
"423","Process Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Whey removal pH","6.32"
"424","Process Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Mill pH","5.48"
"425","Process Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Inoc_PO Time","145"
"426","Process Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Inoc_Mill Time","225"
"427","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Moisture%","35.74"
"428","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Protein%","24.98"
"429","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Fat%","33.549999999999997"
"430","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","FDB","0.52209772798008092"
"431","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","MFFS","0.53784800601956362"
"432","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Salt%","1.72"
"433","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","S/M","4.8125349748181306E-2"
"434","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Ca","7.4400000000000004E-3"
"435","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Initial Cheese pH","5.3"
"436","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","%NPN/TN","0.10328262610088071"
"437","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","%NCN/TN","0.13250600480384309"
"438","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Total FFA%","8.2000000000000007E-3"
"439","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Glutamic Acid","0.87"
"440","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Leucine","0.81299999999999994"
"441","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Lysine","0.30299999999999999"
"442","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Aliphatic/acidc ratio","4.8645418326693219"
"443","Biochemical Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Total FAA (mg/g)","3.7940000000000005"
"444","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Hand Firmness","10.55"
"445","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Cohesiveness of Mass","11.49"
"446","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Adhesiveness","10.24"
"447","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Chewiness","5.86"
"448","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Particle Size","10.06"
"449","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Bitter","1.33"
"450","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Acid","1.1000000000000001"
"451","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Salt","4.79"
"452","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Sweet","0"
"453","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Savory","1.3"
"454","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Butter","0.36"
"455","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Brothy","2.19"
"456","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Sour","0.77"
"457","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Sulfur","1.25"
"458","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Rancid","0.65"
"459","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Fruity","0.1"
"460","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Whey Taint","0.2"
"461","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Astringent","1.59"
"462","Sensory Data","03022023-0-3-BS","BS","No","44985","3.36","4.08","0.82352941176470584","14.7","7.4999999999999997E-3","Others","0.31"
"463","Process Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Coagulation pH","6.64"
"464","Process Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Coagulation time (minutes)","37.300000000000004"
"465","Process Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Whey removal pH","6.26"
"466","Process Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Mill pH","5.43"
"467","Process Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Inoc_PO Time","135"
"468","Process Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Inoc_Mill Time","225"
"469","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Moisture%","36.72"
"470","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Protein%","25.48"
"471","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Fat%","32.5"
"472","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","FDB","0.51359039190897593"
"473","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","MFFS","0.54399999999999993"
"474","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Salt%","1.77"
"475","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","S/M","4.820261437908497E-2"
"476","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Ca","7.2899999999999996E-3"
"477","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Initial Cheese pH","5.07"
"478","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","%NPN/TN","0.10282574568288855"
"479","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","%NCN/TN","0.14010989010989011"
"480","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Total FFA%","8.5000000000000006E-3"
"481","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Glutamic Acid","0.66400000000000003"
"482","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Leucine","0.88900000000000001"
"483","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Lysine","0.27300000000000002"
"484","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Aliphatic/acidc ratio","8.8911564625850339"
"485","Biochemical Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Total FAA (mg/g)","3.5789999999999997"
"486","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Hand Firmness","11.27"
"487","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Cohesiveness of Mass","11.69"
"488","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Adhesiveness","10.9"
"489","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Chewiness","6.02"
"490","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Particle Size","12.33"
"491","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Bitter","1.31"
"492","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Acid","1.26"
"493","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Salt","5.07"
"494","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Sweet","0"
"495","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Savory","1.0900000000000001"
"496","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Butter","0.41"
"497","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Brothy","2.11"
"498","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Sour","0.8"
"499","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Sulfur","1.29"
"500","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Rancid","0.76"
"501","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Fruity","0.28999999999999998"
"502","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Whey Taint","0.41"
"503","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Astringent","1.66"
"504","Sensory Data","03022023-0-3-DVI","DVI","No","44985","3.36","4.08","0.82352941176470584","14.7","2.6600000000000001E-4","Others","0.01"
"505","Process Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Coagulation pH","6.52"
"506","Process Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Coagulation time (minutes)","16.733333333333334"
"507","Process Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Whey removal pH","6.21"
"508","Process Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Mill pH","5.42"
"509","Process Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Inoc_PO Time","145"
"510","Process Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Inoc_Mill Time","210"
"511","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Moisture%","35.25"
"512","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Protein%","25.54"
"513","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Fat%","32.4"
"514","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","FDB","0.50038610038610032"
"515","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","MFFS","0.52144970414201186"
"516","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Salt%","1.91"
"517","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","S/M","5.4184397163120568E-2"
"518","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Ca","7.4000000000000003E-3"
"519","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Initial Cheese pH","5.14"
"520","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","%NPN/TN","8.848864526233359E-2"
"521","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","%NCN/TN","0.15661707126076743"
"522","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Total FFA%","4.0000000000000001E-3"
"523","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Glutamic Acid","0.755"
"524","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Leucine","0.74199999999999999"
"525","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Lysine","0.25"
"526","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Aliphatic/acidc ratio","8.2666666666666675"
"527","Biochemical Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Total FAA (mg/g)","3.2870000000000004"
"528","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Hand Firmness","11.52"
